,content
7600,쌩얼도 이쁘시구요 외항사 메이크업 해도 이쁘신데요 ^^
7601,8빠 앙기무리
7602,3번째
7603,효승 님은 아시아나에서 에미레이트로 변신하신 것도 너무 너무 이뻐서... 주눅이 든다 끕
7604,와...역시 여자는 화장 한거 안한거 다르구나     
7605,더 세련미 우아해보여요!!
7606,진지하게 봐야되는건뎅 뛰시오 쩜프           아 진 짜 웃기다
7607,가장 중요한 포인트!! 아직도 서비스 노동만 하는 존재로 생각하시는분들 많던데 절대 그러지 마세요!!   
7608,뛰세요 점프도 아니고 뛰시오 점프   
7609,와 카리스마 취향저격  ..
7610,뛰시오~사극 톤으로   
7611,메뉴얼이 비슷해야 승객들도 안헷갈리고 빨리뛰죠
7612,빨리왔다11번째
7613,달콤한크루들  넘 잼나요 너무  유잼이유유유유
7614,칼군무보솤     
7615,뛰숑                             
7616,뛰숑        
7617,"멋있다,,"
7618,터뷸런스도 무서운데 비상착륙이라니 뭔가 더흥분될듯 
7619,완전 열 업로드 하시네요.. 
7620,      
7621,      재미써용      
7622,돈받고 파는 비상구석... 안전에 1도 신경안씀
7623,1
7624,멋있음....    
7625,진짜 유익하다
7626,중간에 장난치는사람 족치고싶다
7627,제시카님 진행 정말 잘하세요~
7628,진행 넘 잘하시네요   
7629,진짜 컨텐츠 대박~~ 잘 보고 갑니다^^
7630,뒤에서 들으면 군인 같아   
7631,"나도bj할까?
  "
7632,저 피오나아줌마는 뭐야..아 짜증나..
7633,와 초보 1억
7634,제꿈도숭무원인데도움많이받고갑니다 
7635,출장갈때는 ktx 이용해요
7636,제시카님 진짜컨텐츠잘뽑으시는것같아요!!
7637,다음엔 의료직도 해주세요 
7638,와 리얼꿀팁이다.  
7639,항공사 준비해야되는데 많이 도움됫어요! 이런 방송 좋아요~~!
7640,의료계도 알려주세용!!
7641,앞머리 없어야 되나요?  
7642,이걸 이제야 보다니...!! 디바제시카 정말 잘하네요 최고입니당
7643,Hello Jessica :-)
7644,조부장님 미인이세요 이쁜얼굴이에용
7645,미스코리아st 말고 아나운서st
7646,진짜 유익 .. 둘다 미인이세요
7647,진짜제시카님 쩌는듯...존경
7648,진짜제시카님 쩌는듯...존경
7649,사실1~2억은최소금액이지  기타운용비 비행시간채우려면 10억가까이들기도합니다. 물론 경량항공기들은1~2억이면되겠지만 약간 다발엔진프로펠러항공기로한다면5억가까이듭니다
7650,"참고!저가항공사가 아닌 ""저비용 항공사""입니다!:)"
7651,아 제시카 진짜 잘하네요 ^^ 유익하고 재밌었어요   
7652,채팅창들 개거슬리네;아오
7653,항공사 준비하고있는데 보고 참고가되는것같아요^^디바제시카님 멋지네요 ^^
7654,"수준낮은 초중딩놀이터 아프리카티비,유튜브에서 이런 질좋은 방송은 찾아볼 수가 없어요.. 카카오티비로 옮기신다는건 정말 현명한 선택인거같아요"
7655,아 정말 재밌내요    푹 빠져서 봤습니다~
7656,전 중학생 인데 항공과도 괜찮은거 같아요 이걸 왜 이제야 봤는지 .. 매번 좋은방송 감격스러워요
7657,항공사 아줌마는 미녀 없는 동네만 골라서 살았나벼
7658,소리 너무 작아요!
7659,많은 사람들이 지적하면 잘못된 거에요.. !
7660,에어아시아 좋던데...  
7661,핫시트 뜨끈뜨끈해서 핫시트 아님   
7662,에어아시아 기내 춥다던데 괜찮았나요?
7663,에어 아시아 실내는 첨보네용 타본적이 없었는데
7664,아무리 LCC라도 저 정도 장거리면 기내식 기본으로 나와야 되는 거 아닐지..  
7665,태블릿 대여 어떻게 하나요?? 당일 표받을때 빌린다구 말하면 빌려주나용..?
7666,아시아나vs에어아시아누가이길까
7667,"싼거 너무 좋아하다 평생 비행기 못탈수 있어요
한번 식겁하면 "
7668,지구님이랑 선생님 과몰입         너무 웃겨서 함박웃음 지으면서 봤네요 저도 튜터링 어플은 예전부터 다운 받아놨는데 아직 실력이 부족한 것 같아서 제대로 해보질 않았어요  저런식으로 이루어지는군요     조만간 저도 얼른 해보고싶네요   
7669,우아 신기해요... 교제 재미있나요?? 저도 중국어 하다 안해서 까먹었어요  
7670,전화 중국어로 하면 재밌고 진짜 도움 많이 되겠다   나도 전화영어 1년정도 했는데 말트는데 도움이 되었던 기억이 나 
7671,오 이거 어플 유용한거같아요!
7672,재밌겠다
7673,저는 한달여가량 요거말고 다른 회사 전화중국어를 들었었는데 샘들이 다 중국에서 wifi로 통화를 하다보니 음질도 잘 끊기고수업내용도 생각보다 체계적이지가 않아서 처음에만 막 좋다고 느꼈지 하다보니 안좋은점들이 많아서 금방 실증이났었어요그래서 다른거 찾아보니 이 회사껀 어떨까 궁금했었는데 이렇게 올려주시니 도움이되네요~ 무료수업한번 들어봐야겠어요^^
7674,왕초짜도 가능할까요 20분동안 입안열듯한데요   
7675,                     아 선생님이랑 역할극       너무 웃겨요                                          뤄뻔 대박      어플인가요    너무 재밌는것 같아요     20분 수업 괜찮네용    
7676,3:20     양식    
7677, 4:39                              귀여우셔욬        
7678,맘잡고해야하는데 이놈에 내일부터   
7679,홍보였었군아  착각했네;;
7680,이거 하는데 돈 드는걸로 알고있는데 얼마 드는지 알수있을까요    
7681,                                                                 
7682,중국항공사를 들어가더라도 영어도 기본적으로 해야하죠??? 영어도 중국어해야하는 수준만큼 해야하는건가요??? 저는 지금 중국에서 유학을 하고있는지라 그냥 어느정도는 하는데 영어를 어느만큼 해여할지 몰라서요  
7683,차라리 돈조금더 주고 330사지
7684,"삼가 고인의 명복을 빕니다 
고생많으셨어요.
하늘나라에서  편히쉬시길."
7685,음?유나이티드 아니네?
7686,"아메리칸,유나이티드,사우스웨스트 별루"
7687,항공사가 좋아서 지연됫는줄 아나  다 이유가 있는데 지연됫으면 그냥 좀을있꺼지
7688,유나이티드 항공 타지 말고 델타항공 타야지    
7689,재앙이가 재앙을 만드네
7690,"조갑제 선생님.
벌레소년   앞으로 라는 신곡을 좀 널리 알려주세요.
대한민국 국민들 모두 들어야  할  노랜데 .전파 영향력있는 선생님이 꼭 해주시길 바랍니다.
한번 들어봐 주시구요.
정중하고 간곡하게
부탁 드립니다."
7691,"앞으로 해외 근로자로 자주 나갈것인데 비행기 추락사고가 생각 외로 많읍니다.
그런데 어찌하겠어요 한번은 가는 인생인데,,"
7692,"기계란 다루는 사람이 어떤 사람이 다루느냐에 따라 사고가 비례한다?
아무리 좋은 기계도 의식 수준이 낮은 수준에 사람이 다루면 수명이 단축된다?
이유는 기계는 기계의 안전 수칙이 있다!
수준이 낮은 사람은 수칙을 무시한다!
나는 내 자동차를 관리 수칙을 잘 지키는가를 생각하면 이해 할것이다?"
7693,그래도 사고는 안나겠네요.  일년에 한두번 뜨니
7694,오 4000 뷰
7695,그런 실력이 중요한건 아는데.....어떻게 하면 자유자재로 구사 할 수 있을 까요...?
7696,Bloody Stunning...
7697,"불친절하고,무례하고,무능하고,
직원들 형편없는 최악의 항공사 동방항공~~"
7698,세트장 엄청 이브다~
7699,상처는 어느정도 보나요? 꼬맨상처나 아니면 모기물려서 생긴 상처 다 보는건가요?  다리에 튼살이 많은데 그런것도 혹시 보나요?
7700,다들 왜이렇게 이쁘나요? . 
7701,서비스경력에 아르바이트도 포함되는건가요?
7702,그럼 외항사에 가고 싶은데 항공과를 나오면 안 좋을까요?    
7703,소통하는 방송 이었네요?!
7704,"저도 에미레이트 항공사
꿈 이에요"
7705,수영테스트 할때 수영복 뭐입고 하나요 ?
7706,박은영님 말하는 속도도 고르고 엄청 또박또박 말씀해주셔서 넘좋아요    ...
7707,은영씨 웃으시는 모습 너무 이쁘시네요~ ^^
7708,외항사 키 제한이 어떻게 되냐요  
7709,영어를 어느정도 해야하나요? Ih 도 괜찮나요?   
7710,국내에서 키제한이 적은 항공사좀 알려주세요.
7711,벨라님 맞죠?!!!??!?!
7712,안녕하세요. 스튜어드가 되고 싶은 항공과 재학 중인 학생입니다. 영어 말고 다른 언어도 공부하려 하는데 불어나 독일어도 배우면 메리트가 있나요?
7713,"사우디 아라비아가 두바이인가요; 
두바이는 아랍에미리트에 있는데여;
일본에 있는 서울 혹은 한국에 있는 도쿄랑 뭐가다릅니까;"
7714,헐     거의다 스타얼라이언즈야퓨 
7715,같이 활동하실 유튜버 모집합니다.. (한명)
7716,오랜만입니다   
7717, 
7718,"아시아나가 서비스 부분 1위
아시아나:5성급
대한항공:4성급
으로 평가됨"
7719,         조회수 39
7720,대한항공.아시아나몇위?
7721,예를들어 일한경험을 토대로 이룬성과들을  고유명사나 구체적인 수치를 들어 스토리텔링할때 그것을 어떤식으로 증명할수있을까요? 예를들어 저로인해 단골손님이 수십명들었고 매출도 많이상승했다.  근무했던경험은 증명할수있지만 저런세세한것들은 다믿어주실까요?
7722,대학 입시에 대한것도 알려주세요       
7723,와 1빠!
7724,정말 고맙습니다! 항상 수고가많으세요   
7725,이런컨텐츠좋아요 
7726,우와
7727,2빠 유채  
7728,아시아나항공 에서 일했어요 ?
7729,고등학교때 헌혈을 많이해서 표창장을 받았는데 이 내용을  써도될까용?
7730,이제 한국에는 믿을만한 항공사는 없는건가요?
7731,적폐 보수들의 경영세습을 막아야 한다고 촛불시민들(      )은 봅니다.
7732,이제와서
7733, 
7734,타이항공 없음???
7735,에바 항공    이름이           
7736,헐 나 1위 에미레이츠 항공 생각했는데 맞았다...!거기 비행기 내부 엄청 좋데요!!
7737,0위 대통령 전용기
7738,외항사타보면 안다 왜 댄공이랑 아시아나바 없는지를.. .
7739,13초에 항공사가 아니라 항공기가 아닌가요?
7740,여기항공사애 비하면 대한항공이나 아시아나 항공은   
7741,여기서 존나웃긴건 10위안에도 못드는 대한항공이 더 비싸다는거  
7742,영주권이 무조건 필요하고 영어도 엄청 잘 해야 하나요????
7743,너무 유용해요~  혹시 수습기간중에도 커뮤팅 가능한가요? 또 보험은 언제부터 회사에서 커버해주나요?   
7744,죄송한데 몸이 얇으셔여 혹시 허리사이즈가 얼마나 되세여? 허리사이즈나 몸무게 키 기준이 있나여?
7745,"프골은 이제 신입뽑을때 미모도 보나요???
완죤 이쁘시다....그래도 먹방은 김사원   "
7746,에어캐나다 기내식 맛잇쬬  저는 이코노미 탔었는데 다른 항공사에 비하면 맛있는편이었어욤!
7747,I think Im in love with you....
7748,와 10년전에 2008년도에는 에어캐나다가 인천공항을 취항 안했을 당시에는 하네다가서 비즈니스석을 탔는데 뭔가 더 달라졌네요    예전에는 파란색 천지였는데 지금은 검정과 흰색 투톤의 조합
7749,기내식 완전 먹어보고싶어요  
7750,근뎅 이코노미도 리뷰해 주셨으면 좋겠어요  최고의 이코노미로 선정된 항공사 수준이 궁금해요
7751,드디어 기다리던 에어캐나다 B787-9이 나왔군요. 선추천 즐감할게요 ^^
7752,일반석 타면 짜장면 줍니다
7753,재미있어요 짱
7754,정사원님 까꿍  
7755,나랑 똑같은 카드~~~~~!!!
7756,모자도 에어케나다 색이네요   
7757,"역시, 리뷰는 김사원과 신입 정사원처럼 하이텐션이 진 to the 리"
7758,안녕하세요
7759,안녕하세요
7760,최팀장님 미모가    
7761,왜 이렇게 늦게 올려주셨어요...   인스타에서 보고 계속 기다렀다고요...  
7762,정사원님 왜케 귀여우삼.      들뜨셨네~ 기분 올라가셨어욥.     
7763,        케미가 좋네욬      기내식 궁금해여  
7764,오 비즈니스인데 퍼스트클래스 갔네요^^ 에어케나다 787 이죠?
7765,기내식 남김없이 다드셨나보네요      
7766,드디어 북미항공사 리뷰 하셨군여    
7767,나도이런직장다니고싶다  
7768,정사원님 너무 기여우셔요~~ 
7769,왜 이채널이 안뜨지
7770,항상 인스타에서 보면서 기다리고 있었는데 드디어 올라왔네요!
7771,"에어캐나다가 그 정도였남? 흠...
카지노를 가셔야죠    "
7772,가장 첨에 나온 노래가 뭔가요?? 너무 좋아서 
7773,이건 출장인가 놀이인가..하~~ 프고 직원 분들 왕부럽입니다~!!
7774,"Rode on it last year, good experience. Glad you guys covered it :)"
7775,정사원님 때문에..롯데 L Class 카드 발급받아야겠네요..  (실은 원래 받으려고 했는....)
7776,정사원에게서 프로의 향기가...
7777,와 진짜 에어캐나다 기내식 너무 맛있어보여요..!!정사원님 최팀장님 덕분에 에어캐나다 꼭 한번 타봐야겠네요!!     두분다 너무 이쁘셔요!!!   
