,content
6554,예전에 대한항공이였는지... 아시아나였는지 기억이 잘 안나지만... 싱가폴에서 출발하는 항공편이 저녁 늦게 출발하는것이 있었는데... 그당시 무엇때문이였는지는 잘 모르겠지만... 2시간 이상 이륙이 지연되었었는데... 사람들 몇몇은 왜이렇게 늦냐고 따졌지만... 대부분의 사람들은 다 잘 기다렸는데... 간단한 샌드위치와 음료수는 제공 해주더라구요...
6555,0:32 그래프에서 토요일이 두번째로 많은데 자막은 토요일이 상대적으로 적다네 뭔 개소리야       
6556,아시아나 티켓 구매했는데 당일에 에어 서울로 바꼈는데 이 경우에도 보상받을수있나요??
6557,"비행기 타보신 분???7
 "
6558,"이런 규칙을 누가만들어... 너무 의심되는데 
항공사에 도움도 안되고 그냥 구라같은데"
6559,운전대를 잡아볼수있는 권리는 없나
6560,이거 알아서 요청해도 안들어주려고 해요. 이런법이 실제로 있는건지 있다면 몇조 몇항인지 이런걸 알려줘야 또박또박 따져가면서 요구하겠죠. 단순히 이런 권리가 있다는것만 알려줘도 그쪽에서 아니라고 하면 입증할 방법이 없거든요.
6561,궁금한게 저가항공도 가능한거죠? 그리고 국내 항공사만이 아니라 모든 항공사 포함인가요?    잘몰라서요
6562,마카오에서 한국 올때 외국 항공사인데 3~4시간 지연 되었습니다. 보상 아무것도 못받고 음식조차 안줬는데... 보상 받을려면 어떻게 해야하나요?
6563,그럼 2번에서 타항공사 퍼스트클래스 티켓으로 바꾼다고하면 그걸 전부 항공사에서 내준다고? 말이안되는데?
6564,222번쩨 좋아요다!
6565,  익유익
6566,"예전에 대만 여행간다고 싱가폴 저가 항공 타고 갔음 짐 10kg에  식사 없이 왕복으로.
싱가폴 저가 항공 서비스에 개놀람.
아무리 저가라지만 이건 기본 마인드차이인듯. 
돌아오는 날 저녁비행기라 어둑어둑해고 피곤함에 잠을 청하고 있는데 누가 기분 나쁘게 흔들어 깨우는 것임. 일어나니까 입국카드 적어야 한다고 내미는 것임. 내가 안쪽 자리도 아니고 복도 자리인데, 다른 저가항공을 타도 흔들어 깨우는 경우는 못봤음. 작성용지라면 좌석시트에있는 태이블 사용해서 올려놓거나 하던데 거긴 흔들어 깨우길래 피곤함에 조금 표정에서 불편함을 표시함. 그리고 겨우 다시 잠을 청하는데 또 흔들어 깨우는거임. 그러더니 도시락을 이름확인하고 주길래 신청한적없지만 기분 나빠서 그냥 먹음"
6567,됐
6568,4등
6569,"랭스님 소재 안떨어지세여?
주제신청 가능하나요?"
6570,이런건 사람들이 알아두면 확실히 편하고 좋을듯
6571,"뭔이유에서인지..활주로에서 한시간동안 뱅기가 안뜨더니...결국 도착지에서 예약해놓은 버스표가 날라가버렸는데요. 버스표 탑승 안해서 취소하고 수수료를 몇백원 물어냈지만... 다른버스가 한참뒤에 있어서 시간적으로 무지 손해봤습니다. 이런건 어떻게 항의해야하나요? 제주출발, 청주도착 국내선이었고..대한항공이었어요."
6572,글씨 읽기도전에 넘어감니다 짜증나서 안봐
6573,다 뽀록 났으니까 이제 월화수에 사람 몰려서 사람 많아지겠네  
6574,"썸네일 보고 온 사람
 
  
  
  
  
  "
6575,엄마가두부사러갓다오래요
6576,2:12 됬->됐
6577,나너무자살하고싶다농담아니라진담임
6578,님들 KTX타고 광명역에 가면 비행기 티켓에 도장 찍히는데 비행기 자리 바꿀려고 티켓을 바꾸고 광명역 전용인곳으로 가면 받아줌?
6579,이형 항덕이노   
6580,제주항공 급강하 사건은 오히려 급강하 결정한 기장이 잘 판단했다고 생각하고 항공사 측에서 이미지 살리려고 걍 조종사 과실로 단정지은듯..
6581,응 그래도 저가항공 탈거야
6582,이제부터 외항사 타야되나??    근데 외항사도 유나이티드 항공이나 에어아시아 같은데는 더 노답인데   
6583,"FCC를 쓰면 되겠네...
외국 LCC를 알아보면 저런 말 안나올텐데"
6584,  불안하면 저가를 타지 말던가
6585,제주항공이 저가?18받을돈 다받던데 뭐가 저가야 이스타 티웨이 평일 이른시간 저녁늦게 그때나 싼거지 받을거 다받는데 뭐가 싸다는 건지 18 그리고 받을거 다받아 처먹으면서 이따구로 운행해 사람 생명을 담보로 니기미 부기장      들이 기장될때까지 더 배워야 하는데 바로 기장 되고싶어 저가항공 으로 마니 간다더라 니기미 그러니 문확인안해 공기압 맞추는 장비도 그냥꺼놓구 비행해 18
6586,믿고 거르는 유나이티드
6587,유나이티드 항송사 개놈이네요
6588,믿고거르는 유나이티드
6589,뒈져라 유나이티드
6590,여윽시~~ 좆나이티드 시~발새~끼들
6591,아니 아직도 이 항공사 타고다니는 사람 잇나용 지금 벌써 몇번째 입니까 ...    
6592,"순위변경
1위. 유나이티드
2위. 고려항공"
6593,특별한 대우는 개뿌울!
6594,인종차별에다가 온갖 개쓰레기짓을 다하네 유나이티드  망해라
6595,곧 망하겠군
6596,"다행

그리고 항공사 씹새끼들"
6597,유나이티트 개새끼
6598,항공서비스가개판이구먼 이항공사망해라
6599,"나쁜놈들
비행기와 사람들 목숨을 구했는데.
이해 제로. ."
6600,이거는 나라에서 어떻게해야돠는거아님??
6601,특별한대우는 개뿔  
6602,개뿔~   
6603,역시 유나이티드 개새끼들         
6604,아니 그냥 이륙했음 다 추락으로 죽는데 비행기 열료 세는거 알려줬으면     비지니스석하고 호텔잡아주거나 짐을줘야지 에휴 유나이티드망해버려라
6605,"유나이티드 쓰지마세요
미국은 당장 저기다가 시민대피시키고
폭격해버려"
6606,동양인이였으면 과연 대접을해줄까
6607,유나이티드가 개놈이긴 하지만 망할수가 없는게 미국 항공산맥중 하나임 그러므로 권력자가 움직여야지
6608,캬아아아아아 지렸다. 저 회사는 문을 안닫나?
6609,기장: 왜 비행기가 쉬야 마렵다는데
6610,아무리 탈비행기가없고 자리가없어도 사람이 할짓이없어서 유좆을타냐;;
6611,"최악의 항공사 2위 ""유나이티드항공"""
6612,사스가 개나이티드.....탑승객 수백명의 목슴을 살려줬는데 진짜로 뻔뻔하네
6613,개나이티드
6614,나쁘다 사고를 막아줬는데......
6615,난 유나이티드라는 항공사가 있는지도 몰랐는데 그쓰레기같은 항공사가 얼마나 존재감이 없었으면     
6616,나쁜....
6617,또 유나이티드야?
6618,어휴.....그것도 스타얼라이언스 소속인데....큰 치명타 겠군...
6619,나도 유나이티드에 당해봤지   
6620,개나이티드
6621,화가 치밀어오른다
6622,진짜 개같은 유나이티드   
6623,"유나이티드 항공사면, 미군 제복 걸어주는거 거부하다가 미국 시민들한테 존나 욕쳐먹은 항공사 아닌가요?"
6624,유나이티드 항공 이용  
6625,여윽시 유나이티드 항공 여윽시
6626,"유니타이드 항공사 항공기
배기구 막아서 테러하자

유죄다
니미 없음
타지마라 유니타이드
이새낀 뭔가
드립충 유니"
6627,이쯤되면 컨셉 아닐까
6628,유나이티드 항공사 없어져야되네
6629,응뒤질운명이었어   사신이구해준거여
6630,믿고거르는 유나이티드
6631,살인자와 테러범보다 더한것들이네
6632,이래서 유나이티드는 절대 안타지
6633,유나이티드 씨벌
6634,저런항공사는망해야함
6635,완전 개쓰레기네.
6636,유나이티드 항공 뻐큐 
6637,대한항공보다 갑질항공이 있다니...
6638,유나이티드는 극한의 원가절감끝에 통제불능으로 치닫는듯. 대형참사 연달아 안나는게 신기하다.
6639,이쯤되면 유나이티드 타는 놈부터가 병신인듯;; 그걸 왜타;;
6640,사람살렸는데 고마워해야지 개뿔같은 소리하고있네
6641,GAENITED.
6642,헐  완전 엽기네
6643,헐..도와준사람한테 무슨행패여...  
6644,기가막힌 유나잇티드항공 죽어버려
6645,1:11에 퍽x 나오네요
6646,와 뒈지뻘했네
6647,"역시나
유나이티드"
6648,"자 다같이!!
원!투!쓰리!포!  시이이~~바..알~~!!!!!"
6649,말투봐랔      
6650,열심히 공부해서 항공사 자격증 취득했지만 유나이티드는 피해야 겠네요   
6651,개뿔 뿜엇닼                        
6652,"솔직히 목숨을구해줬는데
숙박권을안주냐"
6653,어디겠어요      
6654,"유나이트항공은 걍 까야제맛.
스스로  욕  처먹을일을 자초하네"
6655,와 저상태에서 출발하면 바로 불 붙었다..
6656,설명란 보소     
6657,이정도면 막장컨셉으로 밀고나가는거아니냐
6658,저항공사는 정말...노답이다~아직 안망한게 신기~
6659,유너이티드 항공이겠죠 어디겠어욬    
6660,사람이라면 싸다고타지맙시다
6661,유나이설사항공아님 
6662,헐 싸가지하고는    
6663,저렇게~새는대도모르다니~이해가안되네
6664,악명높기로 소문난 유나이티드 라는데
6665,유 나우 데드
6666,            
6667,아이~씨..일단..한잔하고..
6668,님들아 솔직히 유나이티드탈빠에 고려항공탐
6669,개나이티드 항공
6670,아직 저 항공사가 장사가 되는것도 신기하다
6671,개나이티드...
6672,또 고려항공이 나아보인다
6673,유나이티드항공또라이인듯
6674,항공사가 안이런적 있냐 시발
6675,유니아티드 뇌 뽑아버리즈아
6676,역시 믿고 거르는 유나이티드
6677,개같은항공사
6678,테러나 당해라!
6679,신부가 김완선?
6680,역시 좃까이트타지마시다
6681,아진짜나빴네
6682,저런것을왜타는거임?
6683,폐쇠해라
6684,U(you) NI (WAS)TED. 유 나이 티드 항공
6685,"10억,아니 100억을 줘도 모자랄 판에...."
6686,믿거유 아닌가? 왜 저 항공기 씀?
6687,사람을 살린 사람들을 개취급을하는 유나이티드항공사
6688,미첬다...
6689,역시 # 나이티드
6690,제목읽어보고 푸대접이 좋은건가했다
6691,추석 때 심심한데 한번 국제전화로 유나이티드 항공사에 욕을 해봐야 겠네요
6692,"항공사 유나이티드는  
옵치팀 유나이티드는  "
6693,개뿔    
6694,역시유나이트항공사 키야~
6695,개나이티드답군.
6696,연로졸라아까워  
6697,불매운동제안합니다...그런대도.멍청한 한국인들은.계속이용......
6698,저건 달리 말할게없는 또라이   
6699,  와 미띤
6700,욕은안되지만욕함 
6701,유나이트드 항공만약에 타게되시면 타지마세요
6702,유나이티드 타면 안돼겠다   
6703,경찰 국가 미국에서 저런일이 예상 외인데
6704,헐...뭐이런갓병신들...유나이티드..
6705,신호부부들그냥 관객한데만말하고 다 내리지 다 뒈져버리게
6706,믿거유임(믿고 거르는 유나이티드)
6707,사우스웨스트 좋음 이거 이용하셈
6708,"유나이티드는
대가리에뭐있을까?
우동사리도아깝다"
6709,안되겟소 쏩시다!
6710,항공사에서 저런 사고가 일어나면.....
6711,저 회사 부도나도록 노력합시다!
6712,비행기는 이래서 타면안돼!
6713,역시 유나이티드.
6714,"미친거 아냐?
유나이티드 빙신놈"
6715,이비행사 안없어지는게신기하네
6716,차라리 고려항공이 대우는 훨씬좋겠다
6717,그냥 않 말하는게 나았으 듯
6718,믿고버리는 유나이티드
6719,유나이티드/델타는 이용하지 마세요
6720, 실화냐? 
6721,개나이티드 답군    ;
6722,     유나이티드항공이지 어디겠어욬 최악의 항공사
6723,여러분들 인천공항쓰세요 인천 공항
6724,정말 기대를 절때 저버리지않네....
6725,아이고....
6726,막장이다 진짜       엿나이티드
6727,      다 뒤져버렸으면   
6728,폭포수처럼 쏟아지네
6729,유나이티드는 보이콧이 상식아닌가염
6730,아니악마오다
6731,유나이티드 항공은 이용하면 안되요
6732,연방항공사 이용하지맙시다.
6733,조망간 대놓고 죽일기세구만
6734,특별한 대용은 개뿔    
6735,역시~ 유나이트 항공사 역시 문제야~
6736,좆나이티드 항공 클래스는 영원하네
6737,유나이티드 항공 이용하지맙시다.
6738,유나이티드항공이겠죸          
6739,믿고 거르는 좆나이티드
6740,저로고도 이용하는 승객이있는게 신기 표가 싼가봄
6741,유나이티드 항공사=원자력 핵 폐기물 덩어리
6742,유나이티드 보단 에메리칸항공
